name_length	value	response_time	accuracy	coarse_category	fine_category	subject	
14	19	0.6604059999990568	1	person	actor	1	
19	11	0.6018554000002041	1	person	writer	1	
15	17	0.6259079999999813	1	person	politician	1	
14	21	0.5202917000005982	1	person	politician	1	
16	35	1.0758248000001913	1	place	body_of_water	1	
5	9	0.40789589999985765	1	place	country	1	
9	7	0.3750658000008116	0	person	writer	1	
16	10	0.6954816999987088	1	person	writer	1	
13	38	0.8929091999998491	1	place	monument	1	
6	29	0.9044853999985207	1	place	city	1	
5	2	0.35558080000009795	1	place	city	1	
18	22	0.5977457000008144	1	person	actor	1	
8	24	0.3497110000007524	1	place	country	1	
4	34	1.2800298999991355	1	place	body_of_water	1	
12	8	1.2938224999998056	1	person	writer	1	
9	31	0.9741384000008111	1	place	city	1	
6	26	0.6799424999990151	1	place	country	1	
8	24	1.7578436000003421	1	place	country	1	
9	4	0.6314360000014858	1	place	monument	1	
17	20	0.8314226999991661	1	person	actor	1	
13	37	2.0629017999999633	1	place	monument	1	
15	17	0.7173490000004676	1	person	politician	1	
11	18	0.6084792000001471	1	person	actor	1	
13	3	0.4082849999995233	1	place	body_of_water	1	
18	22	0.7441429999998945	1	person	actor	1	
10	36	2.250803299999461	1	place	monument	1	
16	33	0.6083654000012757	1	place	body_of_water	1	
23	15	0.872288299999127	1	person	musician	1	
5	2	0.59735929999988	1	place	city	1	
9	5	0.5876440000010916	0	person	musician	1	
9	16	2.420240300001751	1	person	musician	1	
12	0	0.7072098000007827	1	person	politician	1	
7	13	1.0309813999992912	1	person	musician	1	
6	29	0.7348038000000088	1	place	city	1	
16	35	1.2332003000010445	1	place	body_of_water	1	
15	32	0.43174329999965266	1	place	body_of_water	1	
9	7	1.5705351999986306	0	person	writer	1	
15	39	1.2518111999997927	1	place	monument	1	
13	38	5.3456958000006125	1	place	monument	1	
8	28	1.1963075999992725	1	place	city	1	
14	21	0.7655228000003262	1	person	politician	1	
17	27	0.7999319999998988	1	person	politician	1	
14	19	0.7838709999996354	1	person	actor	1	
5	9	0.6556082000006427	1	place	country	1	
11	25	0.7255452999997942	1	place	country	1	
6	1	1.3847273999999743	0	person	actor	1	
16	10	0.9450525000011112	1	person	writer	1	
12	8	0.6079079999999522	1	person	writer	1	
4	34	1.0157736000001023	1	place	body_of_water	1	
15	14	0.8163150000000314	1	person	musician	1	
4	30	1.5207024999999703	1	place	city	1	
19	11	0.9158585000004678	1	person	writer	1	
8	6	0.3859453000004578	0	person	politician	1	
13	3	0.5616577000000689	1	place	body_of_water	1	
4	30	1.0203583999991679	1	place	city	1	
13	12	0.7713039999998728	1	person	writer	1	
9	4	0.5318003000011231	1	place	monument	1	
15	32	0.6717231000002357	1	place	body_of_water	1	
6	26	0.7407302999999956	1	place	country	1	
9	16	0.6315021000009438	1	person	musician	1	
11	25	1.3433328999999503	1	place	country	1	
11	18	0.7615837000012107	1	person	actor	1	
23	15	0.924082499999713	1	person	musician	1	
15	39	0.7103666999992129	0	place	monument	1	
7	23	0.5703037999992375	1	place	country	1	
15	14	0.7554412999998021	1	person	musician	1	
16	35	0.6292709999997896	1	place	body_of_water	1	
16	33	1.325282400001015	1	place	body_of_water	1	
18	22	0.5840590000007069	1	person	actor	1	
14	21	0.67257360000076	1	person	politician	1	
8	24	2.2139038000004803	1	place	country	1	
8	28	0.654295500000444	1	place	city	1	
17	27	0.7720340000014403	1	person	politician	1	
16	10	0.6451550000001589	1	person	writer	1	
17	20	0.6834380000000237	1	person	actor	1	
15	17	0.5281150000009802	1	person	politician	1	
13	37	0.6834092999997665	1	place	monument	1	
19	11	0.7358672999998817	1	person	writer	1	
6	29	0.8014745999989827	1	place	city	1	
14	19	1.1206512999997358	1	person	actor	1	
7	13	0.5797428000005311	1	person	musician	1	
12	0	1.0057560999994166	1	person	politician	1	
12	8	1.8775982999995904	1	person	writer	1	
4	34	0.5705484999998589	1	place	body_of_water	1	
5	2	0.2908512000012706	1	place	city	1	
9	31	0.6796627999992779	1	place	city	1	
6	1	0.5892598000009457	0	person	actor	1	
13	38	0.9977316000004066	0	place	monument	1	
9	5	0.38204880000012054	0	person	musician	1	
9	7	0.2721628999988752	0	person	writer	1	
10	36	0.7564175000006799	1	place	monument	1	
5	9	0.31050799999866285	1	place	country	1	
12	0	0.5627968999997393	1	person	politician	1	
8	24	1.1812945999990916	1	place	country	1	
9	5	0.35103369999887946	0	person	musician	1	
15	17	1.216869099998803	1	person	politician	1	
17	27	0.5751639999998588	1	person	politician	1	
15	14	0.5037245999992592	1	person	musician	1	
5	9	0.3237093999996432	1	place	country	1	
13	12	0.8865394000004017	1	person	writer	1	
9	16	0.6273488000006182	1	person	musician	1	
9	7	0.3463369999990391	0	person	writer	1	
8	28	0.5737363999996887	0	place	city	1	
4	30	0.9340424999991228	1	place	city	1	
9	4	0.36778290000074776	1	place	monument	1	
5	2	0.4256385999997292	1	place	city	1	
13	3	0.7127290999997058	1	place	body_of_water	1	
14	21	0.9092409000004409	1	person	politician	1	
11	18	1.9449914999986504	1	person	actor	1	
6	29	0.9400452999998379	1	place	city	1	
7	13	1.8778406000001269	1	person	musician	1	
19	11	0.7476272000003519	1	person	writer	1	
6	1	0.3026941000007355	0	person	actor	1	
13	38	0.370540500000061	1	place	monument	1	
9	31	0.8677050999995117	1	place	city	1	
4	34	0.9128989000000729	1	place	body_of_water	1	
8	6	0.332241599999179	0	person	politician	1	
10	36	0.8484607999998843	1	place	monument	1	
13	37	0.6869145000000572	1	place	monument	1	
16	10	1.9874027000005299	1	person	writer	1	
17	20	3.5077055000001565	1	person	actor	1	
12	8	0.6146909999988566	1	person	writer	1	
11	25	0.7353764999988925	1	place	country	1	
15	39	1.4738374999997177	1	place	monument	1	
14	19	0.6469126000010874	1	person	actor	1	
16	33	1.3902006999996956	1	place	body_of_water	1	
6	26	1.6225224999998318	1	place	country	1	
23	15	0.8246005999990302	1	person	musician	1	
15	32	0.806927600000563	1	place	body_of_water	1	
7	23	0.7268067999993946	1	place	country	1	
13	3	0.2834241000000475	1	place	body_of_water	1	
8	6	0.2871969000007084	0	person	politician	1	
7	13	0.7719524999993155	1	person	musician	1	
12	8	0.6129042000011395	1	person	writer	1	
13	38	0.8294903999994858	1	place	monument	1	
16	33	0.6533639000008407	1	place	body_of_water	1	
9	4	0.9622858999991877	1	place	monument	1	
11	18	0.6049177999993844	1	person	actor	1	
14	19	0.9167603000005329	1	person	actor	1	
15	32	1.3758505999994668	1	place	body_of_water	1	
5	2	1.1130573999998887	1	place	city	1	
10	36	1.7414979999994102	1	place	monument	1	
4	30	0.5518945000003441	1	place	city	1	
15	17	0.7688594999999623	1	person	politician	1	
23	15	0.6583016999993561	1	person	musician	1	
16	10	1.5278908000000229	1	person	writer	1	
15	39	0.6676508999989892	1	place	monument	1	
8	28	0.800846600001023	1	place	city	1	
8	24	0.8653165000014269	1	place	country	1	
17	27	0.46382310000080906	0	person	politician	1	
6	1	0.014342999998916639	0	person	actor	1	
9	7	0.4626704000002064	0	person	writer	1	
6	29	0.5733009000014135	1	place	city	1	
16	35	0.8225397000005614	1	place	body_of_water	1	
9	16	0.5976301000009698	1	person	musician	1	
7	23	0.8466910000006465	1	place	country	1	
11	25	0.829024999999092	1	place	country	1	
9	5	0.38089489999947546	0	person	musician	1	
14	21	0.7507604000002175	1	person	politician	1	
4	34	0.768726999998762	1	place	body_of_water	1	
13	12	0.5297073000001546	1	person	writer	1	
9	31	1.2775103999993007	1	place	city	1	
12	0	0.8747389999989537	1	person	politician	1	
6	26	1.1599002000002656	1	place	country	1	
15	14	1.784739200000331	1	person	musician	1	
17	20	0.6253655000000435	1	person	actor	1	
18	22	1.0165108000001055	1	person	actor	1	
5	9	0.39966590000040014	1	place	country	1	
19	11	1.0887066000013874	1	person	writer	1	
13	37	0.9974001999999018	1	place	monument	1	
4	34	0.6932579999993322	1	place	body_of_water	1	
15	32	1.2729400000007445	1	place	body_of_water	1	
8	24	0.6940918000000238	1	place	country	1	
8	6	0.4106645000010758	0	person	politician	1	
14	21	0.42637229999854753	1	person	politician	1	
12	0	0.8888805999995384	1	person	politician	1	
6	26	1.6855068999993819	1	place	country	1	
9	5	0.3377975000003062	0	person	musician	1	
13	3	0.8522166999991896	1	place	body_of_water	1	
7	23	1.2500147999999172	1	place	country	1	
16	33	1.3119466000007378	1	place	body_of_water	1	
16	35	0.7483078999994177	1	place	body_of_water	1	
6	29	0.6555867999995826	1	place	city	1	
5	9	0.917338799999925	1	place	country	1	
10	36	0.9115465999984735	1	place	monument	1	
9	16	0.7804165999987163	1	person	musician	1	
23	15	0.7019978999996965	1	person	musician	1	
9	31	0.8017665000006673	1	place	city	1	
11	25	1.1533681000000797	1	place	country	1	
13	12	0.7873469000005571	1	person	writer	1	
14	19	0.643805900001098	1	person	actor	1	
13	38	1.6103600000005827	1	place	monument	1	
18	22	1.7862158000007184	1	person	actor	1	
4	30	2.6586222000005364	1	place	city	1	
6	1	0.3281332000005932	0	person	actor	1	
5	2	0.5242276999997557	1	place	city	1	
7	13	1.1745547999998962	1	person	musician	1	
13	37	1.1438003000002936	1	place	monument	1	
9	4	0.3781108999992284	1	place	monument	1	
12	8	0.9227375999998912	1	person	writer	1	
16	10	0.8377584999998362	1	person	writer	1	
15	39	0.6282343000002584	1	place	monument	1	
15	17	0.6171944000016083	1	person	politician	1	
11	18	0.8804244000002655	1	person	actor	1	
9	7	0.3500746000008803	0	person	writer	1	
17	27	0.7519589999992604	1	person	politician	1	
8	28	1.3620046999985789	1	place	city	1	
19	11	0.796294100000523	1	person	writer	1	
17	20	0.7173168000008445	1	person	actor	1	
4	30	0.8433026999991853	1	place	city	1	
7	13	0.8098238000002311	1	person	musician	1	
16	33	0.50575199999912	1	place	body_of_water	1	
13	37	0.5494764000013674	1	place	monument	1	
13	3	0.4326990999998088	1	place	body_of_water	1	
14	19	0.8486481999989337	1	person	actor	1	
23	15	1.3436705000003712	1	person	musician	1	
16	35	1.0499760000002425	1	place	body_of_water	1	
12	8	0.7678871999996773	1	person	writer	1	
17	20	0.6411078000000998	1	person	actor	1	
15	17	1.6393905999993876	1	person	politician	1	
6	26	1.1740200000003824	1	place	country	1	
5	2	0.29508910000004107	1	place	city	1	
11	25	1.0362809999987803	1	place	country	1	
5	9	0.28986059999988356	1	place	country	1	
12	0	0.8384886999992887	1	person	politician	1	
19	11	0.8201822000009997	1	person	writer	1	
9	31	0.7554896000001463	1	place	city	1	
14	21	0.6773033000008581	1	person	politician	1	
16	10	1.5304856000002474	1	person	writer	1	
8	28	0.6861654999993334	1	place	city	1	
18	22	0.5786479999987932	1	person	actor	1	
11	18	0.8924323999999615	1	person	actor	1	
9	7	0.24810009999964677	0	person	writer	1	
9	4	0.3985881000007794	1	place	monument	1	
13	12	0.8479341999991448	1	person	writer	1	
9	16	0.9429847000010341	1	person	musician	1	
15	32	0.9366464999984601	1	place	body_of_water	1	
15	14	0.9313402000007045	1	person	musician	1	
8	6	0.36636989999897196	0	person	politician	1	
7	23	0.6890908000004856	1	place	country	1	
17	27	0.8374882999996771	1	person	politician	1	
13	38	1.0919613000005484	1	place	monument	1	
9	5	0.5043440000008559	0	person	musician	1	
6	1	0.4361378000012337	0	person	actor	1	
15	39	0.914678900000581	1	place	monument	1	
8	24	1.4392818999986048	1	place	country	1	
10	36	0.9008518999999069	1	place	monument	1	
6	29	1.1526869000008446	1	place	city	1	
4	34	0.7385055000013381	1	place	body_of_water	1	
15	14	0.7294182999994518	1	person	musician	1	
15	39	0.9228433999996923	1	place	monument	1	
12	8	0.8717476000001625	1	person	writer	1	
14	19	0.94903659999909	1	person	actor	1	
17	27	0.7520684999999503	1	person	politician	1	
16	33	1.1370009999991453	1	place	body_of_water	1	
6	29	0.8835732999996253	1	place	city	1	
19	11	1.2153514999990875	1	person	writer	1	
13	38	0.7350646999984747	1	place	monument	1	
18	22	0.8808196999998472	1	person	actor	1	
15	17	1.053619800000888	1	person	politician	1	
17	20	0.8517692999994324	1	person	actor	1	
7	23	0.6162199000009423	1	place	country	1	
4	30	0.4167472999997699	1	place	city	1	
9	31	1.217603600000075	1	place	city	1	
7	13	0.9298440000002302	1	person	musician	1	
13	37	1.2457642999997915	1	place	monument	1	
6	26	0.7158034999993106	1	place	country	1	
16	10	0.8168908000006923	1	person	writer	1	
6	1	0.30305890000090585	0	person	actor	1	
15	32	1.6829385999990336	1	place	body_of_water	1	
9	16	1.1046927999996115	1	person	musician	1	
11	18	0.8677201999998942	1	person	actor	1	
12	0	0.5929596000005404	1	person	politician	1	
8	6	0.27942149999944377	0	person	politician	1	
8	28	0.8767710999982228	1	place	city	1	
8	24	0.889413599999898	1	place	country	1	
9	7	0.325350699999035	0	person	writer	1	
4	34	0.8383976999994047	1	place	body_of_water	1	
17	27	0.8851565000004484	1	person	politician	1	
16	33	0.6902700000009645	1	place	body_of_water	1	
15	32	0.6110800000005838	1	place	body_of_water	1	
5	9	0.41169129999980214	1	place	country	1	
9	5	0.4122126999991451	0	person	musician	1	
8	24	0.8604918999990332	1	place	country	1	
9	16	0.6495393000004697	0	person	musician	1	
13	37	0.736887500001103	1	place	monument	1	
13	38	0.46721029999935126	1	place	monument	1	
13	3	0.656385300000693	1	place	body_of_water	1	
15	39	1.2702372999992804	1	place	monument	1	
8	6	0.8834686999998667	0	person	politician	1	
4	30	0.8151331999997637	1	place	city	1	
15	14	0.9108116000006703	1	person	musician	1	
9	7	0.36210030000074767	0	person	writer	1	
13	12	0.891846100001203	1	person	writer	1	
9	31	0.695695299998988	1	place	city	1	
14	19	0.7642042999996193	1	person	actor	1	
6	26	1.1980161999999837	1	place	country	1	
16	35	2.175099699999919	1	place	body_of_water	1	
18	22	0.6961436999990838	1	person	actor	1	
19	11	0.7653786000009859	1	person	writer	1	
14	21	0.7679029000009905	1	person	politician	1	
12	0	0.9122197999986383	1	person	politician	1	
6	29	0.7168154000009963	1	place	city	1	
9	4	0.832083799999964	1	place	monument	1	
8	28	0.9117239999995945	1	place	city	1	
16	10	1.6602550000006886	0	person	writer	1	
7	13	2.0731760999988182	1	person	musician	1	
12	8	1.2396275000010064	1	person	writer	1	
11	25	1.0783549000007042	1	place	country	1	
5	2	0.3149760999986029	1	place	city	1	
17	20	0.8789361999988614	1	person	actor	1	
10	36	1.0520943999999872	0	place	monument	1	
15	17	0.7058964999996533	1	person	politician	1	
11	18	1.9123171999999613	1	person	actor	1	
6	1	0.2519127000014123	0	person	actor	1	
15	14	2.630572799998845	1	person	musician	2	
4	34	5.438462899999649	1	place	body_of_water	2	
16	10	2.7906444000000192	1	person	writer	2	
6	1	3.735029999999824	0	person	actor	2	
14	19	2.0332794999994803	1	person	actor	2	
23	15	2.320974500000375	1	person	musician	2	
8	28	1.3798931000001176	1	place	city	2	
13	3	2.2378800000005867	1	place	body_of_water	2	
4	30	2.2743945000001986	1	place	city	2	
6	29	2.3276546000015514	1	place	city	2	
5	2	1.2578013000002102	1	place	city	2	
13	37	1.4468023999997968	1	place	monument	2	
9	31	1.8380911000003834	1	place	city	2	
9	4	1.716502399998717	1	place	monument	2	
8	6	1.9050218000011228	0	person	politician	2	
16	35	1.8286834999998973	1	place	body_of_water	2	
5	9	1.5164597000002686	1	place	country	2	
12	0	2.096876899999188	1	person	politician	2	
16	33	2.333968500000992	1	place	body_of_water	2	
15	17	2.208421299999827	1	person	politician	2	
15	39	5.351272799998696	1	place	monument	2	
9	7	1.6487285000002885	0	person	writer	2	
13	12	1.7601374000005308	1	person	writer	2	
9	16	2.073849300000802	1	person	musician	2	
10	36	2.9029585999996925	1	place	monument	2	
9	5	1.3448384999992413	0	person	musician	2	
7	23	3.243924300000799	1	place	country	2	
17	20	0.8739556999989873	1	person	actor	2	
6	26	2.3593640999988565	1	place	country	2	
13	38	6.921459799999866	1	place	monument	2	
12	8	1.4935169000000315	1	person	writer	2	
19	11	2.2981275000001915	1	person	writer	2	
11	25	1.3584262000003946	1	place	country	2	
14	21	2.312348999999813	1	person	politician	2	
11	18	1.3565989999988233	1	person	actor	2	
8	24	2.8865010000008624	1	place	country	2	
7	13	1.4268187999987276	1	person	musician	2	
15	32	2.13796530000036	1	place	body_of_water	2	
17	27	1.715414399999645	1	person	politician	2	
17	27	2.1928876000001765	1	person	politician	2	
14	21	1.9294351999997161	1	person	politician	2	
19	11	1.4693563000000722	1	person	writer	2	
6	29	2.098197400000572	1	place	city	2	
15	32	2.495445299999119	1	place	body_of_water	2	
9	16	2.2523630000014236	1	person	musician	2	
11	25	2.3533853000008094	1	place	country	2	
15	39	2.013335099998585	1	place	monument	2	
8	28	1.3889689999996335	1	place	city	2	
8	24	2.005511100000149	1	place	country	2	
9	31	2.4538198999998713	1	place	city	2	
4	34	1.4751431999993656	1	place	body_of_water	2	
13	37	2.1086529000003793	1	place	monument	2	
10	36	1.8801012000003539	1	place	monument	2	
6	26	1.213213299999552	1	place	country	2	
5	2	1.581163499999093	1	place	city	2	
6	1	1.4710708000002342	0	person	actor	2	
12	8	1.1553377000000182	1	person	writer	2	
16	33	1.973326100000122	1	place	body_of_water	2	
9	5	1.5421573000003264	0	person	musician	2	
11	18	1.365079600000172	1	person	actor	2	
7	13	1.6060481000004074	1	person	musician	2	
8	6	1.3174465000010969	0	person	politician	2	
5	9	1.5680095000006986	1	place	country	2	
6	1	0.9042081000006874	0	person	actor	2	
16	10	2.034129600000597	1	person	writer	2	
14	21	1.503654899999674	1	person	politician	2	
15	32	2.5348882999987836	1	place	body_of_water	2	
7	23	1.697568699999465	1	place	country	2	
9	5	1.5816368000014336	0	person	musician	2	
4	30	4.223448400000052	1	place	city	2	
13	38	1.65432569999939	1	place	monument	2	
9	16	2.3400952000010875	1	person	musician	2	
17	20	1.0702175999995234	1	person	actor	2	
13	37	1.5540050999989035	1	place	monument	2	
8	6	1.578343600000153	0	person	politician	2	
9	7	1.0668332000004739	0	person	writer	2	
6	29	1.245612799999435	1	place	city	2	
12	0	4.060845199999676	1	person	politician	2	
9	4	1.4502522999991925	1	place	monument	2	
16	33	1.5038757000002079	1	place	body_of_water	2	
13	12	2.2906216999999742	1	person	writer	2	
5	2	2.236811900000248	1	place	city	2	
7	13	0.9315444999992906	1	person	musician	2	
18	22	1.647008800000549	1	person	actor	2	
8	24	3.356890299999577	1	place	country	2	
8	6	1.0574338999995234	0	person	politician	2	
15	39	1.39099940000051	1	place	monument	2	
16	10	1.4163664000006975	1	person	writer	2	
13	12	2.4010594000010315	1	person	writer	2	
23	15	1.278696299999865	1	person	musician	2	
15	17	1.836690500000259	1	person	politician	2	
5	2	1.7311496999991505	1	place	city	2	
18	22	2.0620297999994364	1	person	actor	2	
4	30	2.171808700000838	1	place	city	2	
17	20	4.053182800000286	1	person	actor	2	
9	16	2.2728542999993806	1	person	musician	2	
12	0	1.6236267999993288	1	person	politician	2	
15	32	2.294921999999133	1	place	body_of_water	2	
19	11	1.3238234000000375	1	person	writer	2	
9	31	1.0309281999998348	1	place	city	2	
