name_length	value	response_time	accuracy	semantic_domain	familiarity	subject	
11	22	1.698673200000485	1	1	1	26	
16	27	0.7539520999998786	1	-1	1	26	
14	8	1.205680900000516	1	-1	-1	26	
19	14	1.1273597999988851	1	1	-1	26	
14	29	1.0364817999998195	1	-1	1	26	
18	7	1.6050716999998258	1	-1	-1	26	
6	18	1.0468633999989834	1	1	1	26	
15	30	1.1199759999999515	1	-1	1	26	
7	19	1.1577734000002238	1	1	1	26	
11	28	0.9849316999989242	1	-1	1	26	
7	24	1.810567300000912	1	1	1	26	
14	6	3.5969454999994923	1	-1	-1	26	
14	13	3.03982299999916	1	1	-1	26	
12	1	2.6163454999987152	1	-1	-1	26	
15	2	3.778516899999886	1	-1	-1	26	
15	5	1.1811201000000437	1	-1	-1	26	
17	26	0.8169160999987071	1	-1	1	26	
10	10	1.3795337999999902	1	1	1	26	
8	12	1.1818641999998363	1	1	-1	26	
12	4	3.6656896000004053	1	-1	-1	26	
10	11	2.7211310000002413	1	1	-1	26	
13	3	1.7029554999990069	1	-1	-1	26	
5	20	2.2292201000000205	1	1	1	26	
16	17	0.8309605999984342	1	1	-1	26	
10	21	1.3442553999993834	1	1	1	26	
15	15	1.0532012000003306	1	1	-1	26	
7	19	1.4828577999996924	1	1	1	26	
13	0	0.8504888000006758	1	-1	1	26	
15	15	0.7959349000011571	1	1	-1	26	
14	8	0.9584770000001299	1	-1	-1	26	
12	4	1.0822127000010369	1	-1	-1	26	
12	1	0.7053429000006872	1	-1	-1	26	
12	25	0.7912336999997933	1	-1	1	26	
6	18	1.1623084000002564	1	1	1	26	
5	20	1.293609500000457	1	1	1	26	
14	13	1.3086865000004764	1	1	-1	26	
16	27	1.2743236999995133	1	-1	1	26	
16	17	1.8015437000012753	1	1	-1	26	
18	7	0.996051099999022	1	-1	-1	26	
11	28	3.150544500000251	1	-1	1	26	
10	21	1.362832700000581	1	1	1	26	
17	26	0.6857106999996176	1	-1	1	26	
11	22	1.0762555000001157	1	1	1	26	
7	9	1.371460799999113	1	1	-1	26	
12	31	0.694614800000636	1	-1	1	26	
15	2	1.5324829000001046	1	-1	-1	26	
8	12	1.0895681000001787	1	1	-1	26	
14	29	2.600626100000227	1	-1	1	26	
10	11	4.178357599999799	1	1	-1	26	
13	3	0.8758657999987918	1	-1	-1	26	
15	5	1.355312399999093	1	-1	-1	26	
14	6	1.639080599999943	1	-1	-1	26	
10	10	1.1122493000002578	1	1	1	26	
7	23	1.0060359999988577	1	1	1	26	
7	23	0.9887756999996782	1	1	1	26	
19	14	0.9991212000004452	1	1	-1	26	
12	1	1.0414851999994426	1	-1	-1	26	
13	3	0.7460598999987269	1	-1	-1	26	
10	21	23.94988430000012	1	1	1	26	
16	17	1.169993900000918	1	1	-1	26	
7	19	1.3818353000006027	1	1	1	26	
12	25	1.3768497000000934	1	-1	1	26	
14	8	0.84305889999996	1	-1	-1	26	
12	4	1.9311749999997119	1	-1	-1	26	
14	6	2.0634429000001546	1	-1	-1	26	
14	29	4.238579999999274	1	-1	1	26	
15	30	0.5508508999992046	1	-1	1	26	
17	26	1.0906981000007363	1	-1	1	26	
10	10	3.0656302999996115	1	1	1	26	
14	13	1.5054142000008142	1	1	-1	26	
8	12	0.9352292999992642	1	1	-1	26	
6	18	0.868376200000057	1	1	1	26	
15	2	2.7075494000000617	1	-1	-1	26	
10	11	0.6320003999990149	1	1	-1	26	
11	22	1.872873399999662	1	1	1	26	
18	7	3.4007431999998516	1	-1	-1	26	
15	16	0.7390750000013213	1	1	-1	26	
15	5	2.327347299999019	1	-1	-1	26	
5	20	4.285229699999036	1	1	1	26	
7	24	0.6760389999999461	1	1	1	26	
11	28	5.243153399998846	1	-1	1	26	
15	15	2.5731226000007155	1	1	-1	26	
13	0	1.1127618000009534	1	-1	1	26	
7	9	1.1978257999999187	1	1	-1	26	
16	27	1.2810274999992544	1	-1	1	26	
12	31	1.2800301999996009	1	-1	1	26	
16	17	3.186111900000469	1	1	-1	26	
7	9	1.7804092999995191	1	1	-1	26	
14	13	3.871447999999873	1	1	-1	26	
11	22	5.590327199999592	1	1	1	26	
11	28	1.4167969999998604	1	-1	1	26	
13	0	1.2338115999991714	1	-1	1	26	
12	4	0.882763800000248	1	-1	-1	26	
7	23	0.9306311000000278	1	1	1	26	
15	5	1.375153400000272	1	-1	-1	26	
14	29	0.859049499998946	1	-1	1	26	
14	8	3.803596599998855	0	-1	-1	26	
16	27	1.0297972000007576	1	-1	1	26	
6	18	1.3415760999996564	1	1	1	26	
10	10	3.1938820999985182	1	1	1	26	
10	11	1.164833599999838	1	1	-1	26	
15	15	2.129258499999196	1	1	-1	26	
15	2	3.0070280999989336	1	-1	-1	26	
17	26	0.9362258999990445	1	-1	1	26	
13	3	1.5880352000003768	1	-1	-1	26	
7	19	2.135120900000402	1	1	1	26	
12	25	0.9803311000014219	1	-1	1	26	
12	1	0.7680117999989307	1	-1	-1	26	
10	21	1.171905400000469	1	1	1	26	
5	20	2.2623419999999896	1	1	1	26	
18	7	0.9419099999995524	1	-1	-1	26	
15	30	3.258421399999861	1	-1	1	26	
12	31	4.56999259999975	1	-1	1	26	
7	24	3.445089299999381	1	1	1	26	
14	6	1.677437899999859	1	-1	-1	26	
15	16	1.0529851999999664	1	1	-1	26	
8	12	0.7257586000014271	1	1	-1	26	
19	14	0.8274661000014021	1	1	-1	26	
7	9	1.7790407000011328	1	1	-1	26	
14	8	0.7028678000006039	1	-1	-1	26	
14	6	1.0766554999991058	1	-1	-1	26	
15	15	3.4038464999994176	1	1	-1	26	
11	28	0.7878135000009934	1	-1	1	26	
12	1	0.8862640999996074	1	-1	-1	26	
15	5	0.6928310000002966	1	-1	-1	26	
6	18	0.8114568999990297	1	1	1	26	
13	0	0.8284774000003381	1	-1	1	26	
15	2	3.118186900001092	1	-1	-1	26	
10	11	8.06822959999954	0	1	-1	26	
10	21	2.419050700000298	1	1	1	26	
7	23	3.924608299999818	1	1	1	26	
16	27	1.3535781000009592	1	-1	1	26	
7	19	1.0772250999998505	1	1	1	26	
15	16	0.6364959000002273	1	1	-1	26	
12	25	0.9327180000000226	1	-1	1	26	
5	20	2.418560799998886	1	1	1	26	
18	7	1.4283022999989043	1	-1	-1	26	
10	10	4.877593299999717	0	1	1	26	
11	22	2.043715900001189	1	1	1	26	
19	14	1.548764499999379	1	1	-1	26	
12	31	0.738757600000099	1	-1	1	26	
15	30	0.8558788000009372	1	-1	1	26	
16	17	1.319774800000232	1	1	-1	26	
7	24	4.65995010000006	1	1	1	26	
8	12	2.9555756999998266	1	1	-1	26	
12	4	1.9591546000010567	1	-1	-1	26	
14	13	1.2110376999989967	1	1	-1	26	
14	29	0.7654134000003978	1	-1	1	26	
13	3	1.7940089000003354	1	-1	-1	26	
17	26	0.8444548000006762	1	-1	1	26	
18	7	0.6525368000002345	1	-1	-1	26	
17	26	1.3490906999995786	1	-1	1	26	
16	17	1.2495268000002397	1	1	-1	26	
12	4	1.7764842999986286	1	-1	-1	26	
13	3	0.9562611000001198	1	-1	-1	26	
6	18	0.743970100000297	1	1	1	26	
14	8	0.9077257999997528	1	-1	-1	26	
10	10	1.193674699999974	0	1	1	26	
7	24	4.459928099999161	0	1	1	26	
7	23	3.003787100000409	1	1	1	26	
11	28	4.374143400000321	1	-1	1	26	
10	11	1.7538065000007919	1	1	-1	26	
14	29	0.8543126999993547	1	-1	1	26	
14	6	1.2866996000011568	1	-1	-1	26	
16	27	1.2369441999999253	1	-1	1	26	
15	5	1.3168258000005153	1	-1	-1	26	
15	30	0.7532900000005611	1	-1	1	26	
11	22	5.941006200000629	1	1	1	26	
15	16	1.5778864999992948	1	1	-1	26	
7	19	1.2137327999989793	1	1	1	26	
14	13	3.9828301000015927	0	1	-1	26	
12	25	1.1859619000006205	1	-1	1	26	
15	15	5.939493099998799	1	1	-1	26	
8	12	1.8646502999999939	0	1	-1	26	
5	20	8.512740300000587	1	1	1	26	
7	9	1.054166099998838	1	1	-1	26	
15	2	1.0300499999993917	1	-1	-1	26	
12	31	1.1192117000009603	1	-1	1	26	
19	14	1.1875577999999223	1	1	-1	26	
10	21	1.0308078999987629	1	1	1	26	
13	0	0.8477705999994214	1	-1	1	26	
12	1	4.737240000000384	1	-1	-1	26	
12	4	0.9444512999998551	1	-1	-1	26	
14	13	1.388790599999993	1	1	-1	26	
12	1	2.727425900000526	1	-1	-1	26	
16	17	1.044745499999408	1	1	-1	26	
10	11	1.8218318999988696	1	1	-1	26	
12	31	0.8868199000007735	1	-1	1	26	
17	26	0.9818548999992345	1	-1	1	26	
18	7	2.849730300000374	1	-1	-1	26	
15	2	1.2494474000013724	1	-1	-1	26	
15	15	1.3625416999984736	1	1	-1	26	
10	21	0.8144649999994726	1	1	1	26	
7	24	0.7683415000010427	1	1	1	26	
6	18	0.9641559000010602	1	1	1	26	
14	6	0.8319198000008328	1	-1	-1	26	
15	30	1.4563500999993266	1	-1	1	26	
11	22	1.3193537000006472	1	1	1	26	
12	25	1.2039779000006092	1	-1	1	26	
19	14	1.1256311999986792	1	1	-1	26	
7	9	0.9869271000006847	1	1	-1	26	
13	0	0.8366353000001254	1	-1	1	26	
7	19	1.605119099998774	1	1	1	26	
15	16	0.8068274999986897	1	1	-1	26	
11	28	1.0966661000002205	1	-1	1	26	
16	27	0.9269177000005584	1	-1	1	26	
14	29	0.8296385000012378	1	-1	1	26	
15	5	0.9428575999991153	1	-1	-1	26	
5	20	1.0359454000008554	1	1	1	26	
10	10	1.6348283000006631	1	1	1	26	
8	12	2.6585553999993863	1	1	-1	26	
7	23	1.0662783999996464	1	1	1	26	
13	3	1.9846691000002465	1	-1	-1	26	
14	8	0.787193500000285	1	-1	-1	26	
12	4	0.82164929999999	1	-1	-1	26	
10	10	1.5115790999989258	1	1	1	26	
18	7	1.0694415000016306	1	-1	-1	26	
7	24	1.637080300000889	1	1	1	26	
19	14	0.8694228000003932	1	1	-1	26	
16	17	2.340657300001112	1	1	-1	26	
10	21	1.369031799998993	1	1	1	26	
17	26	0.852926399998978	1	-1	1	26	
15	2	1.2214493000010407	1	-1	-1	26	
5	20	0.8232800999994652	1	1	1	26	
11	22	1.0641441000007035	1	1	1	26	
13	0	1.1361376000004384	1	-1	1	26	
15	15	1.588568099999975	1	1	-1	26	
14	6	0.9990627999995922	1	-1	-1	26	
7	19	1.7774191999997129	1	1	1	26	
14	29	0.6677321000006486	1	-1	1	26	
16	27	1.0590446000005613	1	-1	1	26	
11	28	1.978738699999667	1	-1	1	26	
10	11	1.0544683000007353	1	1	-1	26	
6	18	2.390373099999124	1	1	1	26	
14	13	0.9695260999997117	1	1	-1	26	
7	9	2.0046437999990303	1	1	-1	26	
15	16	0.9984081999991758	1	1	-1	26	
12	31	0.9119747999993706	1	-1	1	26	
15	5	1.406255500000043	1	-1	-1	26	
7	23	1.7836312999988877	1	1	1	26	
12	1	1.3306463999997504	1	-1	-1	26	
15	30	0.9438527000002068	1	-1	1	26	
8	12	3.484374599998773	0	1	-1	26	
12	25	1.3144037000001845	1	-1	1	26	
6	18	0.8710950000004232	1	1	1	26	
10	11	1.2548759000001155	1	1	-1	26	
12	31	1.1595023999998375	1	-1	1	26	
5	20	1.1633007999989786	1	1	1	26	
15	15	1.927238899999793	1	1	-1	26	
15	30	1.0050624999985303	1	-1	1	26	
13	3	0.7908494000002975	1	-1	-1	26	
7	23	1.450032900000224	1	1	1	26	
7	24	2.29053390000081	1	1	1	26	
7	9	0.8894513999985065	1	1	-1	26	
12	1	1.9278591000002052	1	-1	-1	26	
19	14	1.4059159999997064	1	1	-1	26	
16	17	1.015590400000292	1	1	-1	26	
15	5	1.1692628000000695	1	-1	-1	26	
11	28	0.9485824000003049	1	-1	1	26	
8	12	1.1534728000005998	1	1	-1	26	
18	7	1.01208140000017	1	-1	-1	26	
15	2	0.7490899000003992	1	-1	-1	26	
13	0	0.9281539999992674	1	-1	1	26	
10	10	1.1501330999999482	1	1	1	26	
15	16	1.697605499999554	1	1	-1	26	
14	13	5.936410599999363	1	1	-1	26	
12	4	0.9332475000010163	1	-1	-1	26	
16	27	1.2341057999983605	1	-1	1	26	
14	6	3.4107722000007925	1	-1	-1	26	
11	22	2.701234800000748	1	1	1	26	
14	8	1.0275592999987566	1	-1	-1	26	
17	26	0.7477369999996881	1	-1	1	26	
7	19	2.1603116000005684	1	1	1	26	
10	21	1.052040600001419	1	1	1	26	
14	29	0.7399158999996871	1	-1	1	26	
16	17	1.1091548000003968	1	1	-1	26	
13	0	1.3550266000002011	1	-1	1	26	
17	26	3.445367199999964	1	-1	1	26	
15	16	0.8929739999985031	1	1	-1	26	
16	27	0.6199507000001176	1	-1	1	26	
12	1	0.8366941000003862	1	-1	-1	26	
8	12	0.7739272999988316	1	1	-1	26	
14	13	1.241113399999449	1	1	-1	26	
10	10	1.0176112999997713	1	1	1	26	
15	5	1.6181269999997312	1	-1	-1	26	
7	24	1.1549159999995027	1	1	1	26	
14	6	0.9020534999999654	1	-1	-1	26	
11	22	6.948053000000073	1	1	1	26	
12	25	1.3440050999997766	1	-1	1	26	
14	29	2.5082836000001407	1	-1	1	26	
7	19	1.1454983999992692	1	1	1	26	
12	4	1.1819200000009005	1	-1	-1	26	
18	7	1.0892206000007718	1	-1	-1	26	
15	30	0.9196204999989277	1	-1	1	26	
5	20	6.404811300000802	1	1	1	26	
6	18	2.9816260999996302	1	1	1	26	
12	31	0.864643500000966	1	-1	1	26	
7	23	1.1982403000001796	1	1	1	26	
11	28	1.426737799998591	1	-1	1	26	
7	9	1.5799428000009357	1	1	-1	26	
10	21	1.327049999999872	1	1	1	26	
13	3	1.6287106999989192	1	-1	-1	26	
15	15	0.8939339000007749	1	1	-1	26	
19	14	0.9564645000009477	1	1	-1	26	
10	11	1.0635758999997051	1	1	-1	26	
15	2	1.0240945000005013	1	-1	-1	26	
14	8	1.480554599998868	1	-1	-1	26	
14	13	1.522496299998238	1	1	-1	26	
14	8	0.6635524000012083	1	-1	-1	26	
18	7	1.0073589000003267	1	-1	-1	26	
10	10	0.824370700000145	1	1	1	26	
15	30	0.729483999999502	1	-1	1	26	
7	24	0.987313700001323	1	1	1	26	
10	11	0.8042599999989761	1	1	-1	26	
12	25	0.6669899999997142	1	-1	1	26	
13	3	1.1700024000001576	1	-1	-1	26	
12	31	0.9498585000001185	1	-1	1	26	
6	18	0.8016858999999386	1	1	1	26	
15	15	0.6921001999999135	1	1	-1	26	
13	0	0.7625690999993822	1	-1	1	26	
14	29	0.750901999999769	1	-1	1	26	
11	28	2.195020500001192	1	-1	1	26	
12	4	2.8614712999988114	1	-1	-1	26	
7	9	1.1956950999992841	1	1	-1	26	
15	2	1.4693913999999495	1	-1	-1	26	
11	22	1.2526725999996415	1	1	1	26	
14	6	1.4604446000012103	1	-1	-1	26	
10	21	0.7966139000000112	1	1	1	26	
15	16	1.1665644999993674	1	1	-1	26	
7	19	0.6096526000001177	1	1	1	26	
19	14	1.3234603000000789	1	1	-1	26	
15	5	1.3206580999994912	1	-1	-1	26	
12	1	1.7335989000002883	1	-1	-1	26	
16	17	0.8035728000013478	1	1	-1	26	
17	26	0.5174554999994143	1	-1	1	26	
8	12	0.8505362999985664	1	1	-1	26	
7	23	0.8983891999996558	1	1	1	26	
5	20	0.7047833999986324	1	1	1	26	
16	27	0.7105432999996992	1	-1	1	26	
15	15	4.2826970999994955	1	1	-1	27	
14	25	3.2184385000000475	1	-1	1	27	
14	20	2.579949900002248	1	1	1	27	
27	21	2.8798053999998956	1	1	1	27	
15	16	2.541377099998499	1	1	-1	27	
11	19	3.5134035000010044	1	1	1	27	
15	2	2.6560222000007343	1	-1	-1	27	
19	14	3.3998106999970332	1	1	-1	27	
18	7	1.8902077000020654	1	-1	-1	27	
14	6	2.920519300001615	1	-1	-1	27	
7	24	2.4703011000019615	1	1	1	27	
14	31	3.542030500000692	1	-1	1	27	
12	4	2.794209600000613	1	-1	-1	27	
16	17	3.0846184000001813	1	1	-1	27	
12	30	2.3710018999991007	1	-1	1	27	
11	10	2.1187884000028134	1	1	1	27	
10	11	6.371770199999446	1	1	-1	27	
12	26	4.3271168999999645	1	-1	1	27	
17	29	2.811582800000906	1	-1	1	27	
15	5	3.1026511999989452	1	-1	-1	27	
14	28	2.596397599998454	1	-1	1	27	
12	1	2.317371400000411	1	-1	-1	27	
13	3	2.19441949999964	1	-1	-1	27	
16	27	2.621454600001016	1	-1	1	27	
16	18	2.9985178999995696	1	1	1	27	
8	12	3.1529042000001937	1	1	-1	27	
8	22	2.35638249999829	1	1	1	27	
7	9	2.4082468999986304	1	1	-1	27	
14	8	4.026084699999046	1	-1	-1	27	
12	23	2.6677204000006896	1	1	1	27	
12	0	2.5301472999999532	1	-1	1	27	
14	13	2.238454400001501	1	1	-1	27	
12	0	2.8954668000005768	1	-1	1	27	
8	22	2.3343467000013334	1	1	1	27	
15	5	1.0915042000015092	1	-1	-1	27	
18	7	2.2819116999999096	1	-1	-1	27	
14	13	1.921043299997109	1	1	-1	27	
19	14	2.46949990000212	1	1	-1	27	
16	17	2.2454109999998764	1	1	-1	27	
14	20	1.5343911000018124	1	1	1	27	
14	25	2.8508889000004274	1	-1	1	27	
15	2	1.6984645999982604	1	-1	-1	27	
27	21	2.2893973999998707	1	1	1	27	
14	28	3.3044572999970114	1	-1	1	27	
15	16	3.4302762000006624	1	1	-1	27	
16	27	2.5118821000032767	1	-1	1	27	
12	4	1.2936427999993612	1	-1	-1	27	
14	8	4.15594720000081	1	-1	-1	27	
11	10	1.7052246999992349	1	1	1	27	
8	12	1.3036298000006354	1	1	-1	27	
17	29	1.7335043999992195	1	-1	1	27	
14	31	1.8096016999988933	1	-1	1	27	
12	26	2.0433014999980514	1	-1	1	27	
16	18	1.4195522999980312	1	1	1	27	
15	15	1.6217772999989393	1	1	-1	27	
12	23	3.7981727000005776	1	1	1	27	
10	11	2.5923789000007673	1	1	-1	27	
12	30	1.9954618000010669	1	-1	1	27	
13	3	3.982635800002754	1	-1	-1	27	
12	1	2.5775868999990053	1	-1	-1	27	
7	9	2.556360599999607	1	1	-1	27	
11	19	1.256059200000891	1	1	1	27	
14	6	2.4719879000003857	1	-1	-1	27	
7	24	2.0064058999996632	1	1	1	27	
8	12	1.807081200000539	1	1	-1	27	
14	6	1.305052899999282	1	-1	-1	27	
15	2	1.5112854999970295	1	-1	-1	27	
15	16	1.5177953000020352	1	1	-1	27	
11	19	1.796338399999513	1	1	1	27	
12	4	2.399502799999027	1	-1	-1	27	
12	23	1.5536933000003046	1	1	1	27	
17	29	4.251673599999776	1	-1	1	27	
14	13	2.243431099999725	1	1	-1	27	
16	18	2.3798935000013444	1	1	1	27	
14	31	2.6542780000017956	1	-1	1	27	
8	22	2.1019459000017378	1	1	1	27	
15	15	2.1949463999990257	1	1	-1	27	
15	5	2.0782531000004383	1	-1	-1	27	
7	9	3.486170799998945	1	1	-1	27	
13	3	1.588532199999463	1	-1	-1	27	
10	11	1.8155829999996058	1	1	-1	27	
14	25	3.6167220000024827	1	-1	1	27	
27	21	3.9063733000002685	1	1	1	27	
12	30	2.616129899997759	1	-1	1	27	
12	1	3.8097269000027154	1	-1	-1	27	
11	10	1.8363970999998855	1	1	1	27	
7	24	2.069342200000392	1	1	1	27	
14	20	1.9404361000015342	1	1	1	27	
19	14	1.5599053999976604	1	1	-1	27	
12	0	3.212272299999313	1	-1	1	27	
16	27	3.9979659999989963	1	-1	1	27	
16	17	3.0402484000005643	1	1	-1	27	
12	26	1.705302300000767	1	-1	1	27	
18	7	1.6233045999979367	1	-1	-1	27	
14	25	3.154935900001874	1	-1	1	27	
12	1	1.7346385000018927	1	-1	-1	27	
14	8	3.2505593999994744	1	-1	-1	27	
16	18	3.2499949999983073	1	1	1	27	
12	30	3.7472748999971373	1	-1	1	27	
12	0	1.9042653999968024	1	-1	1	27	
7	9	2.437291499998537	1	1	-1	27	
14	13	4.23013059999721	1	1	-1	27	
13	3	3.5991041000015684	1	-1	-1	27	
11	10	4.806520600002841	1	1	1	27	
15	5	2.4893796000033035	1	-1	-1	27	
15	15	1.7517441999989387	1	1	-1	27	
10	11	1.3642575000012584	1	1	-1	27	
8	12	1.5997601999988547	1	1	-1	27	
14	20	2.58638129999963	1	1	1	27	
14	28	2.101254400000471	1	-1	1	27	
18	7	2.3873039000027347	1	-1	-1	27	
7	24	4.293605999999272	1	1	1	27	
17	29	4.315874899999471	1	-1	1	27	
15	2	2.2103444000022137	1	-1	-1	27	
14	31	1.6920497999999498	1	-1	1	27	
11	19	4.616993600000569	1	1	1	27	
8	22	2.57793970000057	1	1	1	27	
12	4	2.095168299998477	1	-1	-1	27	
16	27	3.3744197000014537	1	-1	1	27	
16	17	1.2575185999994574	1	1	-1	27	
12	26	1.2411992999986978	1	-1	1	27	
15	16	1.8976234999972803	1	1	-1	27	
8	12	1.4540159999996831	1	1	-1	27	
14	28	1.573125599999912	1	-1	1	27	
15	16	1.8152708000015991	1	1	-1	27	
12	4	1.0251709000003757	1	-1	-1	27	
27	21	1.5141737000012654	1	1	1	27	
19	14	6.127414200000203	1	1	-1	27	
16	17	1.3084305999982462	1	1	-1	27	
15	5	2.394046100002015	1	-1	-1	27	
16	18	3.6611268000015116	1	1	1	27	
14	6	5.052708399998664	1	-1	-1	27	
11	19	1.6058766000023752	1	1	1	27	
12	26	4.376220699999976	1	-1	1	27	
12	23	1.227169400001003	1	1	1	27	
17	29	5.083666099999391	1	-1	1	27	
7	9	2.3543324999991455	1	1	-1	27	
12	0	2.0386868999994476	1	-1	1	27	
11	10	1.9272015999995347	1	1	1	27	
13	3	1.3722424000006868	1	-1	-1	27	
14	8	1.5112516000008327	1	-1	-1	27	
12	1	1.7258127000022796	1	-1	-1	27	
14	25	0.9404886999982409	1	-1	1	27	
18	7	3.4015448999998625	1	-1	-1	27	
12	30	2.0025523000003886	1	-1	1	27	
16	27	1.6843325999980152	1	-1	1	27	
14	20	1.7939355000016803	1	1	1	27	
7	24	1.612965800002712	1	1	1	27	
8	22	1.9353866999990714	1	1	1	27	
14	31	1.81177100000059	1	-1	1	27	
10	11	1.4383196999988286	1	1	-1	27	
15	15	1.7340552999994543	1	1	-1	27	
15	2	1.3299512000012328	1	-1	-1	27	
14	13	1.6637947000017448	1	1	-1	27	
15	15	2.4479643999984546	1	1	-1	27	
16	27	1.8309279000022798	1	-1	1	27	
15	2	1.2799090999978944	1	-1	-1	27	
27	21	1.422101299998758	1	1	1	27	
7	24	3.4307816000000457	1	1	1	27	
8	12	1.4876618000016606	1	1	-1	27	
15	16	1.7501339000009466	1	1	-1	27	
14	6	4.977858299997024	1	-1	-1	27	
12	4	1.6932892999975593	1	-1	-1	27	
19	14	1.9318001999999979	1	1	-1	27	
12	1	1.7931137000014132	1	-1	-1	27	
14	13	2.7322210000020277	1	1	-1	27	
14	25	1.777878500000952	1	-1	1	27	
14	20	1.260956799997075	1	1	1	27	
14	28	3.100737199998548	1	-1	1	27	
15	5	1.8268521999998484	1	-1	-1	27	
16	17	2.1726434999982303	1	1	-1	27	
10	11	2.1516182999985176	1	1	-1	27	
12	26	2.4354811999983212	1	-1	1	27	
12	0	1.779742400001851	1	-1	1	27	
13	3	2.014339600002131	1	-1	-1	27	
16	18	1.824964399998862	1	1	1	27	
8	22	2.0586743999992905	1	1	1	27	
12	23	1.4817194000024756	1	1	1	27	
7	9	3.456798600000184	1	1	-1	27	
17	29	1.4643300999996427	1	-1	1	27	
18	7	1.5681976000014402	1	-1	-1	27	
14	31	1.8273313999998209	1	-1	1	27	
11	19	1.467679199999111	1	1	1	27	
14	8	1.2662849000007554	1	-1	-1	27	
12	30	1.348576200001844	1	-1	1	27	
27	21	1.7447824999981094	1	1	1	27	
14	13	2.670843600000808	1	1	-1	27	
12	4	2.294537500001752	1	-1	-1	27	
12	0	2.0448692999998457	1	-1	1	27	
14	28	2.637172399998235	1	-1	1	27	
12	23	1.685765199999878	1	1	1	27	
16	27	1.6200205000022834	1	-1	1	27	
17	29	1.541649899998447	1	-1	1	27	
8	12	1.3707084000016039	1	1	-1	27	
15	16	2.8860977000003913	1	1	-1	27	
14	20	4.324250900001061	1	1	1	27	
12	26	2.154802999997628	1	-1	1	27	
15	5	2.182583699999668	1	-1	-1	27	
11	19	1.1535299999995914	1	1	1	27	
14	8	2.5334166000029654	1	-1	-1	27	
19	14	2.210425599998416	1	1	-1	27	
11	10	1.6919558000008692	1	1	1	27	
18	7	1.9776520999985223	1	-1	-1	27	
14	25	1.5328914999990957	1	-1	1	27	
15	15	1.5220073000018601	1	1	-1	27	
10	11	2.3750999000003503	1	1	-1	27	
13	3	2.122700600000826	1	-1	-1	27	
14	6	1.1453252000028442	1	-1	-1	27	
15	2	3.0377894999983255	1	-1	-1	27	
12	1	2.069539000000077	1	-1	-1	27	
16	18	1.4131261000002269	1	1	1	27	
16	17	2.7827247999994142	1	1	-1	27	
7	24	2.321917500001291	1	1	1	27	
7	9	3.639726500001416	1	1	-1	27	
14	31	4.280595299998822	1	-1	1	27	
19	14	1.7376150999989477	1	1	-1	27	
14	6	1.5901035999995656	1	-1	-1	27	
8	12	1.6731590000017604	1	1	-1	27	
12	26	2.3287839999975404	1	-1	1	27	
12	1	1.6145582999997714	1	-1	-1	27	
27	21	1.7459444000014628	1	1	1	27	
14	8	1.9183312999994087	1	-1	-1	27	
11	19	1.235427499999787	1	1	1	27	
14	25	2.4829435999999987	1	-1	1	27	
12	30	1.5694733999989694	1	-1	1	27	
8	22	3.9571333000021696	1	1	1	27	
14	13	2.0734944000032556	1	1	-1	27	
13	3	1.7360612000011315	1	-1	-1	27	
12	4	1.364296599997033	1	-1	-1	27	
14	31	1.7121406000005663	1	-1	1	27	
16	18	2.3658293999978923	1	1	1	27	
16	17	1.5698183000022254	1	1	-1	27	
14	20	2.4047764999995707	1	1	1	27	
17	29	1.3336277999987942	1	-1	1	27	
16	27	1.2348232000003918	1	-1	1	27	
10	11	1.7153736000000208	1	1	-1	27	
15	2	2.6730003000011493	1	-1	-1	27	
12	23	2.8240174999991723	1	1	1	27	
11	10	1.7212222000016482	1	1	1	27	
15	15	2.294887000000017	1	1	-1	27	
15	5	2.1895299999996496	1	-1	-1	27	
7	24	3.080615499999112	1	1	1	27	
18	7	1.7282506000010471	1	-1	-1	27	
12	0	1.5812710999998671	1	-1	1	27	
15	16	1.9674049000022933	1	1	-1	27	
14	28	1.442669100000785	1	-1	1	27	
7	9	1.147848900000099	1	1	-1	27	
12	0	1.517656199997873	1	-1	1	27	
15	2	3.76251129999946	1	-1	-1	27	
17	29	1.4709917000000132	1	-1	1	27	
12	4	2.5180571999990207	1	-1	-1	27	
15	15	1.8756603000001633	1	1	-1	27	
14	8	2.0602773999999044	1	-1	-1	27	
14	31	3.068853600001603	1	-1	1	27	
14	28	1.8436818000009225	1	-1	1	27	
14	6	5.500710899999831	1	-1	-1	27	
19	14	2.5468647999987297	1	1	-1	27	
7	24	2.8472848999990674	1	1	1	27	
8	12	1.6795135000029404	1	1	-1	27	
14	13	1.42341099999976	1	1	-1	27	
13	3	1.2083271000010427	1	-1	-1	27	
11	19	1.7542523000010988	1	1	1	27	
16	27	2.07096939999974	1	-1	1	27	
16	18	3.0785614999986137	1	1	1	27	
16	17	2.2360466999998607	1	1	-1	27	
14	25	1.7331195000006119	1	-1	1	27	
15	16	3.345697200002178	1	1	-1	27	
12	23	1.310512199997902	1	1	1	27	
11	10	5.56509300000107	0	1	1	27	
7	9	2.113329600000725	1	1	-1	27	
12	1	1.9996814000005543	1	-1	-1	27	
12	30	2.146930599999905	1	-1	1	27	
12	26	1.3120048999990104	1	-1	1	27	
27	21	1.726589599998988	1	1	1	27	
15	5	6.458695900000748	1	-1	-1	27	
14	20	2.2347289999997884	1	1	1	27	
